,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
0,1628973,Jalen,Brunson,Jalen Brunson,"Brunson, Jalen",J. Brunson,jalen-brunson,1996-08-31T00:00:00,Villanova,USA,Villanova/USA,6-2,190,4,11,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,jalen_brunson,2018,2022,N,Y,Y,2018,2,33,N
0,203095,Evan,Fournier,Evan Fournier,"Fournier, Evan",E. Fournier,evan-fournier,1992-10-29T00:00:00,Poitiers Basket 86,France,Poitiers Basket 86/France,6-6,205,10,13,Guard-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,evan_fournier,2012,2022,N,Y,Y,2012,1,20,N
0,1629011,Mitchell,Robinson,Mitchell Robinson,"Robinson, Mitchell",M. Robinson,mitchell-robinson,1998-04-01T00:00:00,Western Kentucky,USA,Western Kentucky/USA,7-0,240,4,23,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,mitchell_robinson,2018,2022,N,Y,Y,2018,2,36,N
0,203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-8,250,8,30,Forward-Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,julius_randle,2014,2022,N,Y,Y,2014,1,7,N
0,1630579,Jericho,Sims,Jericho Sims,"Sims, Jericho",J. Sims,jericho-sims,1998-10-20T00:00:00,Texas,USA,Texas/USA,6-10,250,1,45,Center,Active,Y,1610612752,Knicks,NYK,knicks,New York,jericho_sims,2021,2022,Y,Y,Y,2021,2,58,N
0,1628392,Isaiah,Hartenstein,Isaiah Hartenstein,"Hartenstein, Isaiah",I. Hartenstein,isaiah-hartenstein,1998-05-05T00:00:00,Zalgiris,Germany,Zalgiris/Germany,7-0,250,4,55,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,isaiah_hartenstein,2018,2022,Y,Y,Y,2017,2,43,N
0,1628371,Jonathan,Isaac,Jonathan Isaac,"Isaac, Jonathan",J. Isaac,jonathan-isaac,1997-10-03T00:00:00,Florida State,USA,Florida State/USA,6-10,230,3,1,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,jonathan_isaac,2017,2022,Y,Y,Y,2017,1,6,N
0,1631216,Caleb,Houstan,Caleb Houstan,"Houstan, Caleb",C. Houstan,caleb-houstan,2003-01-09T00:00:00,Michigan,Canada,Michigan/Canada,6-8,205,0,2,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,caleb_houstan,2022,2022,Y,Y,Y,2022,2,32,N
0,1629643,Chuma,Okeke,Chuma Okeke,"Okeke, Chuma",C. Okeke,chuma-okeke,1998-08-18T00:00:00,Auburn,USA,Auburn/USA,6-8,229,2,3,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,chuma_okeke,2020,2022,Y,Y,Y,2019,1,16,N
0,1630591,Jalen,Suggs,Jalen Suggs,"Suggs, Jalen",J. Suggs,jalen-suggs,2001-06-03T00:00:00,Gonzaga,USA,Gonzaga/USA,6-5,205,1,4,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,jalen_suggs,2021,2022,N,Y,Y,2021,1,5,N
0,1631094,Paolo,Banchero,Paolo Banchero,"Banchero, Paolo",P. Banchero,paolo-banchero,2002-11-12T00:00:00,Duke,USA,Duke/USA,6-10,250,0,5,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,paolo_banchero,2022,2022,N,Y,Y,2022,1,1,N
0,1630284,Kevon,Harris,Kevon Harris,"Harris, Kevon",K. Harris,kevon-harris,1997-06-24T00:00:00,Stephen F. Austin,USA,Stephen F. Austin/USA,6-6,216,0,7,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,kevon_harris,2022,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629626,Bol,Bol,Bol Bol,"Bol, Bol",B. Bol,bol-bol,1999-11-16T00:00:00,Oregon,Sudan,Oregon/Sudan,7-2,220,3,10,Center-Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,bol_bol,2019,2022,Y,Y,Y,2019,2,44,N
0,1630181,R.J.,Hampton,R.J. Hampton,"Hampton, R.J.",R. Hampton,rj-hampton,2001-02-07T00:00:00,                                   ,USA,New Zealand Breakers/USA,6-4,175,2,,Guard,Inactive,Y,0,,,,,rj_hampton,2020,2022,Y,Y,Y,2020,1,24,N
0,203914,Gary,Harris,Gary Harris,"Harris, Gary",G. Harris,gary-harris,1994-09-14T00:00:00,Michigan State,USA,Michigan State/USA,6-4,210,8,14,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,gary_harris,2014,2022,N,Y,Y,2014,1,19,N
0,1628365,Markelle,Fultz,Markelle Fultz,"Fultz, Markelle",M. Fultz,markelle-fultz,1998-05-29T00:00:00,Washington,USA,Washington/USA,6-4,209,5,20,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,markelle_fultz,2017,2022,N,Y,Y,2017,1,1,N
0,1629021,Moritz,Wagner,Moritz Wagner,"Wagner, Moritz",M. Wagner,moritz-wagner,1997-04-26T00:00:00,Michigan,Germany,Michigan/Germany,6-11,245,4,21,Forward-Center,Active,Y,1610612753,Magic,ORL,magic,Orlando,moritz_wagner,2018,2022,Y,Y,Y,2018,1,25,N
0,1630532,Franz,Wagner,Franz Wagner,"Wagner, Franz",F. Wagner,franz-wagner,2001-08-27T00:00:00,Michigan,Germany,Michigan/Germany,6-10,220,1,22,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,franz_wagner,2021,2022,N,Y,Y,2021,1,8,N
0,1629678,Admiral,Schofield,Admiral Schofield,"Schofield, Admiral",A. Schofield,admiral-schofield,1997-03-30T00:00:00,Tennessee,United Kingdom,Tennessee/United Kingdom,6-5,241,2,25,Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,admiral_schofield,2019,2022,Y,Y,Y,2019,2,42,N
0,1628976,Wendell,Carter Jr.,Wendell Carter Jr.,"Carter Jr., Wendell",W. Carter Jr.,wendell-carter-jr,1999-04-16T00:00:00,Duke,USA,Duke/USA,6-10,270,4,34,Center-Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,wendell_carter_jr,2018,2022,N,Y,Y,2018,1,7,N
0,1630175,Cole,Anthony,Cole Anthony,"Anthony, Cole",C. Anthony,cole-anthony,2000-05-15T00:00:00,North Carolina,USA,North Carolina/USA,6-3,185,2,50,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,cole_anthony,2020,2022,N,Y,Y,2020,1,15,N
0,1629048,Goga,Bitadze,Goga Bitadze,"Bitadze, Goga",G. Bitadze,goga-bitadze,1999-07-20T00:00:00,Mega Basket,Georgia,Mega Basket/Georgia,6-11,250,3,88,Center-Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,goga_bitadze,2019,2022,Y,Y,Y,2019,1,18,N
0,1630169,Tyrese,Haliburton,Tyrese Haliburton,"Haliburton, Tyrese",T. Haliburton,tyrese-haliburton,2000-02-29T00:00:00,Iowa State,USA,Iowa State/USA,6-5,185,2,0,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,tyrese_haliburton,2020,2022,N,Y,Y,2020,1,12,N
0,1631097,Bennedict,Mathurin,Bennedict Mathurin,"Mathurin, Bennedict",B. Mathurin,bennedict-mathurin,2002-06-19T00:00:00,Arizona,Canada,Arizona/Canada,6-5,210,0,00,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,tmp_bennedict_mathurin,2022,2022,N,Y,Y,2022,1,6,N
0,1629614,Andrew,Nembhard,Andrew Nembhard,"Nembhard, Andrew",A. Nembhard,andrew-nembhard,2000-01-16T00:00:00,Gonzaga,Canada,Gonzaga/Canada,6-3,191,0,2,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,andrew_nembhard,2022,2022,N,Y,Y,2022,2,31,N
0,1630537,Chris,Duarte,Chris Duarte,"Duarte, Chris",C. Duarte,chris-duarte,1997-06-13T00:00:00,Oregon,Dominican Republic,Oregon/Dominican Republic,6-5,190,1,3,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,chris_duarte,2021,2022,Y,Y,Y,2021,1,13,N
0,201588,George,Hill,George Hill,"Hill, George",G. Hill,george-hill,1986-05-04T00:00:00,Indiana-Purdue Indianapolis,USA,Indiana-Purdue Indianapolis/USA,6-4,188,14,7,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,george_hill,2008,2022,N,Y,Y,2008,1,26,N
0,1630243,Trevelin,Queen,Trevelin Queen,"Queen, Trevelin",T. Queen,trevelin-queen,1997-02-25T00:00:00,New Mexico State,USA,New Mexico State/USA,6-6,190,1,8,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,trevelin_queen,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,204456,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,tj-mcconnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-1,190,7,9,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,t.j._mcconnell,2015,2022,N,Y,Y,2015,0,,N
0,1631112,Kendall,Brown,Kendall Brown,"Brown, Kendall",K. Brown,kendall-brown,2003-05-11T00:00:00,Baylor,USA,Baylor/USA,6-7,205,0,10,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,kendall_brown,2022,2022,Y,Y,Y,2022,2,48,N
0,1629052,Oshae,Brissett,Oshae Brissett,"Brissett, Oshae",O. Brissett,oshae-brissett,1998-06-20T00:00:00,Syracuse,Canada,Syracuse/Canada,6-7,210,3,12,Forward-Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,oshae_brissett,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629670,Jordan,Nwora,Jordan Nwora,"Nwora, Jordan",J. Nwora,jordan-nwora,1998-09-09T00:00:00,Louisville,USA,Louisville/USA,6-9,225,2,13,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jordan_nwora,2020,2022,Y,Y,Y,2020,2,45,N
0,201949,James,Johnson,James Johnson,"Johnson, James",J. Johnson,james-johnson,1987-02-20T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,240,13,16,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,james_johnson,2009,2022,Y,Y,Y,2009,1,16,N
0,1630543,Isaiah,Jackson,Isaiah Jackson,"Jackson, Isaiah",I. Jackson,isaiah-jackson,2002-01-10T00:00:00,Kentucky,USA,Kentucky/USA,6-9,205,1,22,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,tmp_isaiah_jackson,2021,2022,Y,Y,Y,2021,1,22,N
0,1630174,Aaron,Nesmith,Aaron Nesmith,"Nesmith, Aaron",A. Nesmith,aaron-nesmith,1999-10-16T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-5,215,2,23,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,aaron_nesmith,2020,2022,Y,Y,Y,2020,1,14,N
0,1627741,Buddy,Hield,Buddy Hield,"Hield, Buddy",B. Hield,buddy-hield,1992-12-17T00:00:00,Oklahoma,Bahamas,Oklahoma/Bahamas,6-4,220,6,24,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,buddy_hield,2016,2022,N,Y,Y,2016,1,6,N
0,1630188,Jalen,Smith,Jalen Smith,"Smith, Jalen",J. Smith,jalen-smith,2000-03-16T00:00:00,Maryland,USA,Maryland/USA,6-9,215,2,25,Forward-Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,jalen_smith,2020,2022,Y,Y,Y,2020,1,10,N
0,1628464,Daniel,Theis,Daniel Theis,"Theis, Daniel",D. Theis,daniel-theis,1992-04-04T00:00:00,Brose Bamberg,Germany,Brose Bamberg/Germany,6-8,245,5,27,Forward-Center,Active,Y,1610612754,Pacers,IND,pacers,Indiana,daniel_theis,2017,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1626167,Myles,Turner,Myles Turner,"Turner, Myles",M. Turner,myles-turner,1996-03-24T00:00:00,Texas,USA,Texas/USA,6-11,250,7,33,Center-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,myles_turner,2015,2022,N,Y,Y,2015,1,11,N
0,1630178,Tyrese,Maxey,Tyrese Maxey,"Maxey, Tyrese",T. Maxey,tyrese-maxey,2000-11-04T00:00:00,Kentucky,USA,Kentucky/USA,6-2,200,2,0,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tyrese_maxey,2020,2022,N,Y,Y,2020,1,21,N
0,201935,James,Harden,James Harden,"Harden, James",J. Harden,james-harden,1989-08-26T00:00:00,Arizona State,USA,Arizona State/USA,6-5,220,13,1,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,james_harden,2009,2022,N,Y,Y,2009,1,3,Y
0,1626149,Montrezl,Harrell,Montrezl Harrell,"Harrell, Montrezl",M. Harrell,montrezl-harrell,1994-01-26T00:00:00,Louisville,USA,Louisville/USA,6-7,240,7,5,Forward-Center,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,montrezl_harrell,2015,2022,Y,Y,Y,2015,2,32,N
0,1629667,Jalen,McDaniels,Jalen McDaniels,"McDaniels, Jalen",J. McDaniels,jalen-mcdaniels,1998-01-31T00:00:00,San Diego State,USA,San Diego State/USA,6-9,205,3,7,Forward-Center,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,jalen_mcdaniels,2019,2022,Y,Y,Y,2019,2,52,N
0,1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,deanthony-melton,1998-05-28T00:00:00,Southern California,USA,Southern California/USA,6-2,200,4,8,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,deanthony_melton,2018,2022,Y,Y,Y,2018,2,46,N
0,1630644,Mac,McClung,Mac McClung,"McClung, Mac",M. McClung,mac-mcclung,1999-01-06T00:00:00,Texas Tech,USA,Texas Tech/USA,6-2,185,1,9,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,mac_mcclung,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630531,Jaden,Springer,Jaden Springer,"Springer, Jaden",J. Springer,jaden-springer,2002-09-25T00:00:00,Tennessee,USA,Tennessee/USA,6-4,202,1,11,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,jaden_springer,2021,2022,Y,Y,Y,2021,1,28,N
0,202699,Tobias,Harris,Tobias Harris,"Harris, Tobias",T. Harris,tobias-harris,1992-07-15T00:00:00,Tennessee,USA,Tennessee/USA,6-7,226,11,12,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tobias_harris,2011,2022,N,Y,Y,2011,1,19,N
0,203473,Dewayne,Dedmon,Dewayne Dedmon,"Dedmon, Dewayne",D. Dedmon,dewayne-dedmon,1989-08-12T00:00:00,Southern California,USA,Southern California/USA,6-10,245,9,14,Center,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,dewayne_dedmon,2013,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,200782,P.J.,Tucker,P.J. Tucker,"Tucker, P.J.",P. Tucker,pj-tucker,1985-05-05T00:00:00,Texas,USA,Texas/USA,6-5,245,11,17,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,pj_tucker,2006,2022,Y,Y,Y,2006,2,35,N
0,1629003,Shake,Milton,Shake Milton,"Milton, Shake",S. Milton,shake-milton,1996-09-26T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-5,205,4,18,Guard-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,shake_milton,2018,2022,Y,Y,Y,2018,2,54,N
0,1627777,Georges,Niang,Georges Niang,"Niang, Georges",G. Niang,georges-niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,6-7,230,6,20,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,georges_niang,2016,2022,Y,Y,Y,2016,2,50,N
0,203954,Joel,Embiid,Joel Embiid,"Embiid, Joel",J. Embiid,joel-embiid,1994-03-16T00:00:00,Kansas,Cameroon,Kansas/Cameroon,7-0,280,6,21,Center-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,joel_embiid,2014,2022,N,Y,Y,2014,1,3,N
0,1629663,Louis,King,Louis King,"King, Louis",L. King,louis-king,1999-04-06T00:00:00,Oregon,USA,Oregon/USA,6-7,205,3,23,Forward,Active,N,1610612755,76ers,PHI,sixers,Philadelphia,louis_king,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1627863,Danuel,House Jr.,Danuel House Jr.,"House Jr., Danuel",D. House Jr.,danuel-house-jr,1993-06-07T00:00:00,Texas A&M,USA,Texas A&M/USA,6-6,220,6,25,Forward-Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,danuel_house,2016,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1627788,Furkan,Korkmaz,Furkan Korkmaz,"Korkmaz, Furkan",F. Korkmaz,furkan-korkmaz,1997-07-24T00:00:00,Anadolu Efes,Turkey,Anadolu Efes/Turkey,6-7,202,5,30,Guard-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,furkan_korkmaz,2017,2022,Y,Y,Y,2016,1,26,N
0,1630194,Paul,Reed,Paul Reed,"Reed, Paul",P. Reed,paul-reed,1999-06-14T00:00:00,DePaul,USA,DePaul/USA,6-9,210,2,44,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,paul_reed,2020,2022,Y,Y,Y,2020,2,58,N
0,1628470,Torrey,Craig,Torrey Craig,"Craig, Torrey",T. Craig,torrey-craig,1990-12-19T00:00:00,South Carolina Upstate,USA,South Carolina Upstate/USA,6-7,221,5,0,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,torrey_craig,2017,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1626164,Devin,Booker,Devin Booker,"Booker, Devin",D. Booker,devin-booker,1996-10-30T00:00:00,Kentucky,USA,Kentucky/USA,6-5,206,7,1,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,devin_booker,2015,2022,N,Y,Y,2015,1,13,N
0,1629006,Josh,Okogie,Josh Okogie,"Okogie, Josh",J. Okogie,josh-okogie,1998-09-01T00:00:00,Georgia Tech,Nigeria,Georgia Tech/Nigeria,6-4,213,4,2,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,josh_okogie,2018,2022,N,Y,Y,2018,1,20,N
0,101108,Chris,Paul,Chris Paul,"Paul, Chris",C. Paul,chris-paul,1985-05-06T00:00:00,Wake Forest,USA,Wake Forest/USA,6-0,175,17,3,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,chris_paul,2005,2022,N,Y,Y,2005,1,4,Y
0,203082,Terrence,Ross,Terrence Ross,"Ross, Terrence",T. Ross,terrence-ross,1991-02-05T00:00:00,Washington,USA,Washington/USA,6-7,206,10,8,Guard-Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,terrence_ross,2012,2022,N,Y,Y,2012,1,8,N
0,1627814,Damion,Lee,Damion Lee,"Lee, Damion",D. Lee,damion-lee,1992-10-21T00:00:00,Drexel,USA,Drexel/USA,6-5,210,5,10,Guard-Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,damion_lee,2017,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629111,Jock,Landale,Jock Landale,"Landale, Jock",J. Landale,jock-landale,1995-10-25T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-11,255,1,11,Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,jock_landale,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630688,Ish,Wainright,Ish Wainright,"Wainright, Ish",I. Wainright,ish-wainright,1994-09-12T00:00:00,Baylor,USA,Baylor/USA,6-5,250,1,12,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,ish_wainwright,2021,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629013,Landry,Shamet,Landry Shamet,"Shamet, Landry",L. Shamet,landry-shamet,1997-03-13T00:00:00,Wichita State,USA,Wichita State/USA,6-4,190,4,14,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,landry_shamet,2018,2022,N,Y,Y,2018,1,26,N
0,1626166,Cameron,Payne,Cameron Payne,"Payne, Cameron",C. Payne,cameron-payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,6-1,183,7,15,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,cameron_payne,2015,2022,Y,Y,Y,2015,1,14,N
0,202687,Bismack,Biyombo,Bismack Biyombo,"Biyombo, Bismack",B. Biyombo,bismack-biyombo,1992-08-28T00:00:00,Baloncesto Fuenlabrada,DRC,Baloncesto Fuenlabrada/DRC,6-8,255,11,18,Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,bismack_biyombo,2011,2022,N,Y,Y,2011,1,7,N
0,203933,T.J.,Warren,T.J. Warren,"Warren, T.J.",T. Warren,tj-warren,1993-09-05T00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,220,7,21,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,tj_warren,2014,2022,Y,Y,Y,2014,1,14,N
0,1629028,Deandre,Ayton,Deandre Ayton,"Ayton, Deandre",D. Ayton,deandre-ayton,1998-07-23T00:00:00,Arizona,Bahamas,Arizona/Bahamas,7-0,250,4,22,Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,deandre_ayton,2018,2022,N,Y,Y,2018,1,1,N
0,201142,Kevin,Durant,Kevin Durant,"Durant, Kevin",K. Durant,kevin-durant,1988-09-29T00:00:00,Texas,USA,Texas/USA,6-10,240,14,35,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,kevin_durant,2007,2022,N,Y,Y,2007,1,2,Y
0,1630240,Saben,Lee,Saben Lee,"Lee, Saben",S. Lee,saben-lee,1999-06-23T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-2,183,2,38,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,saban_lee,2020,2022,Y,Y,Y,2020,2,38,N
0,1629647,Darius,Bazley,Darius Bazley,"Bazley, Darius",D. Bazley,darius-bazley,2000-06-12T00:00:00,Princeton HS (OH),USA,Princeton HS (OH)/USA,6-9,216,3,55,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,darius_bazley,2019,2022,N,Y,Y,2019,1,23,N
0,203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,damian-lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,6-2,195,10,0,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,damian_lillard,2012,2022,N,Y,Y,2012,1,6,Y
0,1629014,Anfernee,Simons,Anfernee Simons,"Simons, Anfernee",A. Simons,anfernee-simons,1999-06-08T00:00:00,Edgewater HS (FL),USA,Edgewater HS (FL)/USA,6-3,181,4,1,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,anfernee_simons,2018,2022,Y,Y,Y,2018,1,24,N
0,1630570,Trendon,Watford,Trendon Watford,"Watford, Trendon",T. Watford,trendon-watford,2000-11-09T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,237,1,2,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,trendon_watford,2021,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629680,Matisse,Thybulle,Matisse Thybulle,"Thybulle, Matisse",M. Thybulle,matisse-thybulle,1997-03-04T00:00:00,Washington,USA,Washington/USA,6-5,201,3,4,Guard-Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,matisse_thybulle,2019,2022,N,Y,Y,2019,1,20,N
0,1629629,Cam,Reddish,Cam Reddish,"Reddish, Cam",C. Reddish,cam-reddish,1999-09-01T00:00:00,Duke,USA,Duke/USA,6-7,217,3,5,Forward-Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,cameron_reddish,2019,2022,N,Y,Y,2019,1,10,N
0,1630553,Keon,Johnson,Keon Johnson,"Johnson, Keon",K. Johnson,keon-johnson,2002-03-10T00:00:00,Tennessee,USA,Tennessee/USA,6-3,185,1,6,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,keon_johnson,2021,2022,Y,Y,Y,2021,1,21,N
0,203924,Jerami,Grant,Jerami Grant,"Grant, Jerami",J. Grant,jerami-grant,1994-03-12T00:00:00,Syracuse,USA,Syracuse/USA,6-8,210,8,9,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jerami_grant,2014,2022,N,Y,Y,2014,2,39,N
0,1629642,Nassir,Little,Nassir Little,"Little, Nassir",N. Little,nassir-little,2000-02-11T00:00:00,North Carolina,USA,North Carolina/USA,6-5,220,3,10,Forward-Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,nassir_little,2019,2022,N,Y,Y,2019,1,25,N
0,1628995,Kevin,Knox II,Kevin Knox II,"Knox II, Kevin",K. Knox II,kevin-knox-ii,1999-08-11T00:00:00,Kentucky,USA,Kentucky/USA,6-7,215,4,11,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,kevin_knox,2018,2022,N,Y,Y,2018,1,9,N
0,1631101,Shaedon,Sharpe,Shaedon Sharpe,"Sharpe, Shaedon",S. Sharpe,shaedon-sharpe,2003-05-30T00:00:00,Kentucky,Canada,Kentucky/Canada,6-5,200,0,17,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,shaedon_sharpe,2022,2022,N,Y,Y,2022,1,7,N
0,1631219,John,Butler Jr.,John Butler Jr.,"Butler Jr., John",J. Butler Jr.,john-butler-jr,2002-12-04T00:00:00,Florida State,USA,Florida State/USA,7-0,190,0,21,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,john_butler_jr,2022,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629234,Drew,Eubanks,Drew Eubanks,"Eubanks, Drew",D. Eubanks,drew-eubanks,1997-02-01T00:00:00,Oregon State,USA,Oregon State/USA,6-10,245,4,24,Forward-Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,drew_eubanks,2018,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1626159,Justise,Winslow,Justise Winslow,"Winslow, Justise",J. Winslow,justise-winslow,1996-03-26T00:00:00,Duke,USA,Duke/USA,6-6,222,7,26,Forward-Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,justise_winslow,2015,2022,N,Y,Y,2015,1,10,N
0,203994,Jusuf,Nurkic,Jusuf Nurkic,"Nurkic, Jusuf",J. Nurkic,jusuf-nurkic,1994-08-23T00:00:00,Cedevita,Bosnia and Herzegovina,Cedevita/Bosnia and Herzegovina,7-0,290,8,27,Center,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,jusuf_nurkic,2014,2022,N,Y,Y,2014,1,16,N
